"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 09/11/2026. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 4,694 Crashes containing 9,772 Units and 11,008 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024 or 2025 or 2026"
""
"Person Injury Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","At Intersection Flag","City","Crash Date","Crash Death Count","Crash Severity","Crash Year","Fatal Crash Flag","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Longitude","Speed Limit","Street Name","Street Number","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Alcohol Result","Driver Drug Test Result","Possible Contributing Factor 1","Possible Contributing Factor 2","Unit Death Count","Unit Description","Vehicle Hit and Run Flag","Person Age","Person Death Count","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Number","Person Type"
"21421941","false","IOWA PARK","2026-04-18","1","K - FATAL INJURY","2026","1","N/A","NO DATA","NON INTERSECTION","33.95193649","-98.67415174","35","BU0287J","516","45 - HAD BEEN DRINKING","22 - FAILED TO CONTROL SPEED","20 - DRIVER INATTENTION","No Data","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","1","1 - DRIVER"
"21421941","false","IOWA PARK","2026-04-18","1","K - FATAL INJURY","2026","1","N/A","NO DATA","NON INTERSECTION","33.95193649","-98.67415174","35","BU0287J","516","45 - HAD BEEN DRINKING","22 - FAILED TO CONTROL SPEED","20 - DRIVER INATTENTION","No Data","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","25","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","2","2 - PASSENGER/OCCUPANT"
"21421941","false","IOWA PARK","2026-04-18","1","K - FATAL INJURY","2026","1","N/A","NO DATA","NON INTERSECTION","33.95193649","-98.67415174","35","BU0287J","516","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","13","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"21389024","false","CORPUS CHRISTI","2026-04-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","27.66892906","-97.28393267","45","PR0022","NO DATA","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","36","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21389024","false","CORPUS CHRISTI","2026-04-20","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","27.66892906","-97.28393267","45","PR0022","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","73","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21392046","true","AMARILLO","2026-04-21","0","A - SUSPECTED SERIOUS INJURY","2026","0","FLEETWOOD DR","NO DATA","INTERSECTION","35.17107406","-101.87836115","30","MAYS AVE","3701","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","24","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21392046","true","AMARILLO","2026-04-21","0","A - SUSPECTED SERIOUS INJURY","2026","0","FLEETWOOD DR","NO DATA","INTERSECTION","35.17107406","-101.87836115","30","MAYS AVE","3701","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","0","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21392046","true","AMARILLO","2026-04-21","0","A - SUSPECTED SERIOUS INJURY","2026","0","FLEETWOOD DR","NO DATA","INTERSECTION","35.17107406","-101.87836115","30","MAYS AVE","3701","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","4","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"21392046","true","AMARILLO","2026-04-21","0","A - SUSPECTED SERIOUS INJURY","2026","0","FLEETWOOD DR","NO DATA","INTERSECTION","35.17107406","-101.87836115","30","MAYS AVE","3701","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","6","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","4","2 - PASSENGER/OCCUPANT"
"21392046","true","AMARILLO","2026-04-21","0","A - SUSPECTED SERIOUS INJURY","2026","0","FLEETWOOD DR","NO DATA","INTERSECTION","35.17107406","-101.87836115","30","MAYS AVE","3701","39 - FAILED TO YIELD RIGHT OF WAY - YIELD SIGN","69 - WRONG SIDE - APPROACH OR INTERSECTION","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","41","0","W - WHITE","2 - FEMALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21444215","true","HOUSTON","2026-04-22","0","A - SUSPECTED SERIOUS INJURY","2026","0","CONVAIR ST","NO DATA","INTERSECTION RELATED","29.65149623","-95.28878469","40","SH0035","NO DATA","3 - BACKED WITHOUT SAFETY","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21444215","true","HOUSTON","2026-04-22","0","A - SUSPECTED SERIOUS INJURY","2026","0","CONVAIR ST","NO DATA","INTERSECTION RELATED","29.65149623","-95.28878469","40","SH0035","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","76","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21395671","false","SAN ANTONIO","2026-04-23","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.40583635","-98.50959436","30","FURNISH AVE","447","24 - FAILED TO GIVE HALF OF ROADWAY","26 - FAILED TO PASS TO LEFT SAFELY","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21395671","false","SAN ANTONIO","2026-04-23","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.40583635","-98.50959436","30","FURNISH AVE","447","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","47","0","H - HISPANIC","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21396707","true","OUTSIDE CITY LIMITS","2026-04-23","0","A - SUSPECTED SERIOUS INJURY","2026","0","ALDINE BENDER RD","NO DATA","INTERSECTION RELATED","29.93051476","-95.2992631","45","ALDINE BENDER RD","6000","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21396707","true","OUTSIDE CITY LIMITS","2026-04-23","0","A - SUSPECTED SERIOUS INJURY","2026","0","ALDINE BENDER RD","NO DATA","INTERSECTION RELATED","29.93051476","-95.2992631","45","ALDINE BENDER RD","6000","33 - FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","48","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21398378","true","BEAUMONT","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","WASHINGTON BLVD","NO DATA","INTERSECTION RELATED","30.0576347","-94.09253341","35","WASHINGTON BLVD","900","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21398378","true","BEAUMONT","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","WASHINGTON BLVD","NO DATA","INTERSECTION RELATED","30.0576347","-94.09253341","35","WASHINGTON BLVD","900","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","17","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21405637","false","PHARR","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","26.192429","-98.17038741","40","E US HIGHWAY 83","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","77","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21405637","false","PHARR","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","26.192429","-98.17038741","40","E US HIGHWAY 83","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","11","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21405637","false","PHARR","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","26.192429","-98.17038741","40","E US HIGHWAY 83","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","5","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"21405637","false","PHARR","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","26.192429","-98.17038741","40","E US HIGHWAY 83","NO DATA","69 - WRONG SIDE - APPROACH OR INTERSECTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","65","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21442880","false","CENTER (SHELBY)","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.80084588","-94.19117762","40","US0096","762","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","53","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21442880","false","CENTER (SHELBY)","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.80084588","-94.19117762","40","US0096","762","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","52","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21442880","false","CENTER (SHELBY)","2026-04-24","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","31.80084588","-94.19117762","40","US0096","762","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","52","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21407211","false","FLORESVILLE","2026-04-25","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","29.14785129","-98.15997695","40","US0181","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","21","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21407211","false","FLORESVILLE","2026-04-25","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","29.14785129","-98.15997695","40","US0181","NO DATA","71 - WRONG WAY - ONE WAY ROAD","79 - DROVE ON IMPROVED SHOULDER","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","60","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21411100","false","HOUSTON","2026-04-26","1","K - FATAL INJURY","2026","1","N/A","NO DATA","DRIVEWAY ACCESS","29.79089999","-95.54635071","-1","WESTVIEW DR","10106","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21411100","false","HOUSTON","2026-04-26","1","K - FATAL INJURY","2026","1","N/A","NO DATA","DRIVEWAY ACCESS","29.79089999","-95.54635071","-1","WESTVIEW DR","10106","No Data","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","47","1","H - HISPANIC","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"21413577","true","GRAND PRAIRIE","2026-04-26","0","A - SUSPECTED SERIOUS INJURY","2026","0","CLAYTON ST","NO DATA","INTERSECTION RELATED","32.66697428","-97.00236252","40","S CARRIER PKWY","NO DATA","22 - FAILED TO CONTROL SPEED","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","63","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21413577","true","GRAND PRAIRIE","2026-04-26","0","A - SUSPECTED SERIOUS INJURY","2026","0","CLAYTON ST","NO DATA","INTERSECTION RELATED","32.66697428","-97.00236252","40","S CARRIER PKWY","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","15","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21403254","false","TEMPLE","2026-04-27","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0035","NO DATA","INTERSECTION RELATED","31.09029744","-97.38650655","55","US0190","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","63","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21403254","false","TEMPLE","2026-04-27","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0035","NO DATA","INTERSECTION RELATED","31.09029744","-97.38650655","55","US0190","NO DATA","71 - WRONG WAY - ONE WAY ROAD","No Data","No Data","No Data","No Data","21 - DROVE WITHOUT HEADLIGHTS","No Data","0","3 - PEDALCYCLIST","No Data","40","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21404505","false","OUTSIDE CITY LIMITS","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.80307068","-95.18239933","30","UVALDE RD","NO DATA","22 - FAILED TO CONTROL SPEED","20 - DRIVER INATTENTION","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21404505","false","OUTSIDE CITY LIMITS","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.80307068","-95.18239933","30","UVALDE RD","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","31","0","B - BLACK","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21412152","false","OUTSIDE CITY LIMITS","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.97313463","-95.56376685","40","S TX 249","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21412152","false","OUTSIDE CITY LIMITS","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.97313463","-95.56376685","40","S TX 249","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","46","0","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21413346","true","HOUSTON","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","WEST ST","NO DATA","INTERSECTION","29.7685848","-95.34565309","35","NANCE ST","2398","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","28","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21413346","true","HOUSTON","2026-04-29","0","A - SUSPECTED SERIOUS INJURY","2026","0","WEST ST","NO DATA","INTERSECTION","29.7685848","-95.34565309","35","NANCE ST","2398","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","43","0","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21405820","true","VICTORIA","2026-04-30","0","A - SUSPECTED SERIOUS INJURY","2026","0","E COLORADO ST","NO DATA","INTERSECTION","28.80964505","-96.99551271","30","N GOLDMAN ST","1598","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","37","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21405820","true","VICTORIA","2026-04-30","0","A - SUSPECTED SERIOUS INJURY","2026","0","E COLORADO ST","NO DATA","INTERSECTION","28.80964505","-96.99551271","30","N GOLDMAN ST","1598","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","37","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21414769","false","HOUSTON","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.7736615","-95.60639811","35","DAIRY ASHFORD RD","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","67","0","I - AMER. INDIAN/ALASKAN NATIVE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21414769","false","HOUSTON","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","29.7736615","-95.60639811","35","DAIRY ASHFORD RD","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","48","0","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21415658","false","HOUSTON","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","30","NORTHLINE DR","NO DATA","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"21415658","false","HOUSTON","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","No Data","No Data","30","NORTHLINE DR","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","7","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21418069","false","ROCKDALE","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","30.64922768","-96.99496714","35","FM0908","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","41","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21418069","false","ROCKDALE","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","30.64922768","-96.99496714","35","FM0908","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","39","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"21418069","false","ROCKDALE","2026-05-02","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","NON INTERSECTION","30.64922768","-96.99496714","35","FM0908","NO DATA","41 - FAULTY EVASIVE ACTION","20 - DRIVER INATTENTION","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","43","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21411305","true","SAN ANTONIO","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","S ROSILLO ST","NO DATA","INTERSECTION","29.42693497","-98.52582231","30","BUENA VISTA ST","2499","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","34","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21411305","true","SAN ANTONIO","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","S ROSILLO ST","NO DATA","INTERSECTION","29.42693497","-98.52582231","30","BUENA VISTA ST","2499","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","24","0","H - HISPANIC","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21411305","true","SAN ANTONIO","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","S ROSILLO ST","NO DATA","INTERSECTION","29.42693497","-98.52582231","30","BUENA VISTA ST","2499","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","23","0","H - HISPANIC","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","2","3 - PEDALCYCLIST"
"21412056","true","VIDOR","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","CONCORD ST","NO DATA","INTERSECTION","30.12373468","-93.98577343","30","ORANGE ST","1699","16 - DISREGARD STOP SIGN OR LIGHT","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","18","0","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY","1","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE"
"21412056","true","VIDOR","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","CONCORD ST","NO DATA","INTERSECTION","30.12373468","-93.98577343","30","ORANGE ST","1699","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","18","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21412056","true","VIDOR","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","CONCORD ST","NO DATA","INTERSECTION","30.12373468","-93.98577343","30","ORANGE ST","1699","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","18","0","W - WHITE","2 - FEMALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY","2","3 - PEDALCYCLIST"
"21414702","true","SAN ANTONIO","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0010","NO DATA","INTERSECTION","29.41296526","-98.43180267","35","MARTIN LUTHER KING DR","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","58","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21414702","true","SAN ANTONIO","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","IH0010","NO DATA","INTERSECTION","29.41296526","-98.43180267","35","MARTIN LUTHER KING DR","NO DATA","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","66","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"21503826","false","AUSTIN","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.37554383","-97.75471304","35","MESA DR","8379","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","15","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"21503826","false","AUSTIN","2026-05-04","0","A - SUSPECTED SERIOUS INJURY","2026","0","N/A","NO DATA","DRIVEWAY ACCESS","30.37554383","-97.75471304","35","MESA DR","8379","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","49","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
